pn_skid,kc_skid,pn_names,kc_names,claw_ids
53671,188893,Uniglomerular mALT VM5v adPN 53672 AA,KCaBs 188894 ARH-NS,188893.1
28876,188893,Uniglomerular mALT DM3 adPN 28877 JMR,KCaBs 188894 ARH-NS,188893.2
51886,188893,Uniglomerular mALT VM2 adPN 51887 AA,KCaBs 188894 ARH-NS,188893.3
27884,188893,Uniglomerular lALT V ilPN bilateral 27885 JMR,KCaBs 188894 ARH-NS,188893.4
67408,188893,Uniglomerular mALT DM2 lPN 67409 BH,KCaBs 188894 ARH-NS,188893.5
22594,188893,Uniglomerular mALT DM5 lPN 22595 BH,KCaBs 188894 ARH-NS,188893.6
771242,188907,Uniglomerular mALT DC1 adPN 23665 AA,KCaBs 188908 ARH,188907.1
67637,188907,Uniglomerular mALT DL2v adPN 67638 BH,KCaBs 188908 ARH,188907.2
23432,188907,Uniglomerular mALT VA2 adPN 23433 AA,KCaBs 188908 ARH,188907.3
65465,188907,Uniglomerular mALT DA3 adPN 57407 ML,KCaBs 188908 ARH,188907.4
30891,188907,Uniglomerular mALT DM1 lPN 30892 BH,KCaBs 188908 ARH,188907.5
41308,188907,Uniglomerular mALT VM3 adPN 41309 BH,KCaBs 188908 ARH,188907.6
27048,189008,Uniglomerular mALT DP1l adPN 27049 BH,KCaBs 189009 ARH,189008.1
57323,189008,Uniglomerular mALT DA1 lPN 57324 LK JSL,KCaBs 189009 ARH,189008.2
21999,189008,Uniglomerular mALT VL2a adPN 22000 JMR,KCaBs 189009 ARH,189008.3
24726,189008,Uniglomerular mALT VM1 lPN 24727 BH,KCaBs 189009 ARH,189008.4
22277,189008,Uniglomerular mALT VC3m lvPN 22278 AA,KCaBs 189009 ARH,189008.5
45242,189008,Uniglomerular mALT VC2 lPN 45243 AA,KCaBs 189009 ARH,189008.6
771242,198100,Uniglomerular mALT DC1 adPN 23665 AA,KCaBx 198101 AEB,198100.1
49865,198100,Uniglomerular mALT VM5d adPN 49866 JMR,KCaBx 198101 AEB,198100.2
39682,198100,Uniglomerular mALT DM4 adPN 39683 JMR,KCaBx 198101 AEB,198100.3
165303,198100,Uniglomerular mALT VA3 adPN 34321 JMR,KCaBx 198101 AEB,198100.4
23569,198100,Uniglomerular mALT VA4 lPN 23570 AA,KCaBx 198101 AEB,198100.5
60799,198563,Uniglomerular mALT DM6 adPN 60800 JMR,KCaBc 198564 EAM,198563.1
775731,198563,Uniglomerular mALT VM1 lPN 39831 JMR,KCaBc 198564 EAM,198563.2
57353,198563,Uniglomerular mALT DA1 lPN 57354 GA,KCaBc 198564 EAM,198563.3
43539,198563,Uniglomerular mALT VM7v adPN 43540 CF,KCaBc 198564 EAM,198563.4
771242,198563,Uniglomerular mALT DC1 adPN 23665 AA,KCaBc 198564 EAM,198563.5
36108,198563,Uniglomerular mALT VA7m lPN 36109 BH,KCaBc 198564 EAM,198563.6
49865,200094,Uniglomerular mALT VM5d adPN 49866 JMR,KCaBs 7675 EW AJ,200094.1
58686,200094,Uniglomerular mALT DP1m adPN 22768 BH ASB,KCaBs 7675 EW AJ,200094.2
16,200094,Uniglomerular mALT VA6 adPN 017 DB,KCaBs 7675 EW AJ,200094.3
57323,200094,Uniglomerular mALT DA1 lPN 57324 LK JSL,KCaBs 7675 EW AJ,200094.4
43539,200094,Uniglomerular mALT VM7v adPN 43540 CF,KCaBs 7675 EW AJ,200094.5
35246,204498,Uniglomerular mALT D adPN 35247 AA,KC 204498 EW,204498.1
23569,204498,Uniglomerular mALT VA4 lPN 23570 AA,KC 204498 EW,204498.2
11544074,204498,Uniglomerular mALT DL1 adPN 27304 JMR,KC 204498 EW,204498.3
57241,204498,Uniglomerular mALT DC3 adPN 57242 ML,KC 204498 EW,204498.4
57361,204498,Uniglomerular mALT VA5 lPN 57362 ML,KC 204498 EW,204498.5
65762,204498,Uniglomerular mALT DC2 adPN 65763 AJ,KC 204498 EW,204498.6
11544121,204622,Uniglomerular mALT VM7d adPN 40791 BH,KC 204623 (split from 7675) EW,204622.1
22906,204622,Uniglomerular mALT VA5 lPN 22907 JMR,KC 204623 (split from 7675) EW,204622.2
62434,204622,Uniglomerular mALT VM5d adPN 62435 AJ,KC 204623 (split from 7675) EW,204622.3
58686,204622,Uniglomerular mALT DP1m adPN 22768 BH ASB,KC 204623 (split from 7675) EW,204622.4
65762,204622,Uniglomerular mALT DC2 adPN 65763 AJ,KC 204623 (split from 7675) EW,204622.5
11544074,204622,Uniglomerular mALT DL1 adPN 27304 JMR,KC 204623 (split from 7675) EW,204622.6
57418,204856,Uniglomerular mALT DA2 lPN 57419 LK,KCy 204857 MR,204856.1
57499,204856,Uniglomerular mALT VL1 ilPN bilateral 57500 ML,KCy 204857 MR,204856.2
11524119,204856,Uniglomerular lALT VP1m l2PN 65701 AJ ECM,KCy 204857 MR,204856.3
40749,204856,Uniglomerular mALT DA4l adPN 40750 BH,KCy 204857 MR,204856.4
21999,204856,Uniglomerular mALT VL2a adPN 22000 JMR,KCy 204857 MR,204856.5
57385,204856,Uniglomerular mALT DM5 lPN 57386 HG,KCy 204857 MR,204856.6
57337,204856,Uniglomerular mALT DL2d adPN 57338 IJA,KCy 204857 MR,204856.7
39254,204856,Uniglomerular mALT VC5 adPN 39255 JMR,KCy 204857 MR,204856.8
57516,204856,Uniglomerular mALT VP2 adPN 57517 LK ECM,KCy 204857 MR,204856.9
22976,205065,Uniglomerular mALT VL2p adPN 22977 JMR,KCy 205066 IJA,205065.1
22277,205065,Uniglomerular mALT VC3m lvPN 22278 AA,KCy 205066 IJA,205065.2
57385,205065,Uniglomerular mALT DM5 lPN 57386 HG,KCy 205066 IJA,205065.3
771242,205065,Uniglomerular mALT DC1 adPN 23665 AA,KCy 205066 IJA,205065.4
40749,205065,Uniglomerular mALT DA4l adPN 40750 BH,KCy 205066 IJA,205065.5
21999,205490,Uniglomerular mALT VL2a adPN 22000 JMR,KCy 205491 ARH,205490.1
39682,205490,Uniglomerular mALT DM4 adPN 39683 JMR,KCy 205491 ARH,205490.2
57246,205490,Uniglomerular mALT VA1v adPN 57247 HG,KCy 205491 ARH,205490.3
57410,205490,Uniglomerular mALT VA7l adPN 57411 NS,KCy 205491 ARH,205490.4
45242,205547,Uniglomerular mALT VC2 lPN 45243 AA,KCy 205548 ECS/LK,205547.1
30791,205547,Uniglomerular mALT DL2d adPN 30792 BH,KCy 205548 ECS/LK,205547.2
65465,205547,Uniglomerular mALT DA3 adPN 57407 ML,KCy 205548 ECS/LK,205547.3
771242,205547,Uniglomerular mALT DC1 adPN 23665 AA,KCy 205548 ECS/LK,205547.4
581536,205547,Uniglomerular mALT DL3 lPN 47095 JMR,KCy 205548 ECS/LK,205547.5
36108,205547,Uniglomerular mALT VA7m lPN 36109 BH,KCy 205548 ECS/LK,205547.6
24622,205669,Uniglomerular mALT D adPN 24623 CF,KCy 205670 EAM,205669.1
45242,205669,Uniglomerular mALT VC2 lPN 45243 AA,KCy 205670 EAM,205669.2
55085,205669,Uniglomerular mALT VC4 adPN 55086 AJ,KCy 205670 EAM,205669.3
23829,205669,Uniglomerular mALT DL4 adPN 23830 JMR,KCy 205670 EAM,205669.4
61221,205686,Uniglomerular mALT DA1 lPN 61222 AJ,KCy 205687 ARH-NS,205686.1
771242,205686,Uniglomerular mALT DC1 adPN 23665 AA,KCy 205687 ARH-NS,205686.2
40749,205686,Uniglomerular mALT DA4l adPN 40750 BH,KCy 205687 ARH-NS,205686.3
11544074,205947,Uniglomerular mALT DL1 adPN 27304 JMR,KCaBs 205948 ARH CF,205947.1
41578,205947,Uniglomerular mALT VC3l adPN 41579 AJ,KCaBs 205948 ARH CF,205947.2
65762,205947,Uniglomerular mALT DC2 adPN 65763 AJ,KCaBs 205948 ARH CF,205947.3
62434,205947,Uniglomerular mALT VM5d adPN 62435 AJ,KCaBs 205948 ARH CF,205947.4
771242,206268,Uniglomerular mALT DC1 adPN 23665 AA,KCy 206269 SM,206268.1
57241,206268,Uniglomerular mALT DC3 adPN 57242 ML,KCy 206269 SM,206268.2
22976,206268,Uniglomerular mALT VL2p adPN 22977 JMR,KCy 206269 SM,206268.3
16,206268,Uniglomerular mALT VA6 adPN 017 DB,KCy 206269 SM,206268.4
68697,206512,Uniglomerular mALT DM6 adPN 68698 BH,KCaBc 206513 NAS,206512.1
57319,206512,Uniglomerular mALT VA3 adPN 57320 IJA,KCaBc 206513 NAS,206512.2
24726,206512,Uniglomerular mALT VM1 lPN 24727 BH,KCaBc 206513 NAS,206512.3
775731,206512,Uniglomerular mALT VM1 lPN 39831 JMR,KCaBc 206513 NAS,206512.4
23569,206512,Uniglomerular mALT VA4 lPN 23570 AA,KCaBc 206513 NAS,206512.5
58686,206512,Uniglomerular mALT DP1m adPN 22768 BH ASB,KCaBc 206513 NAS,206512.6
27048,206512,Uniglomerular mALT DP1l adPN 27049 BH,KCaBc 206513 NAS,206512.7
53631,206512,Uniglomerular mALT DA2 lPN 53632 AA,KCaBc 206513 NAS,206512.8
23569,206619,Uniglomerular mALT VA4 lPN 23570 AA,KCaBx 206620 ZSG,206619.1
581536,206619,Uniglomerular mALT DL3 lPN 47095 JMR,KCaBx 206620 ZSG,206619.2
30891,206619,Uniglomerular mALT DM1 lPN 30892 BH,KCaBx 206620 ZSG,206619.3
28876,206619,Uniglomerular mALT DM3 adPN 28877 JMR,KCaBx 206620 ZSG,206619.4
61773,206630,Uniglomerular mALT DL2v adPN 61774 JMR,KCy 206631 ML EAM ,206630.1
27611,206630,Uniglomerular mALT DM5 lPN 27612 JMR,KCy 206631 ML EAM ,206630.2
30891,206630,Uniglomerular mALT DM1 lPN 30892 BH,KCy 206631 ML EAM ,206630.3
27246,206630,Uniglomerular mALT VM3 adPN 27247 JMR,KCy 206631 ML EAM ,206630.4
39668,206630,Uniglomerular mALT DL5 adPN 39669 JMR,KCy 206631 ML EAM ,206630.5
49865,211473,Uniglomerular mALT VM5d adPN 49866 JMR,KCaBs 211474 EW AEB,211473.1
22132,211473,Uniglomerular mALT VC1 lPN 22133 BH,KCaBs 211474 EW AEB,211473.2
56623,211473,Uniglomerular mALT DL2v adPN 56624 BH,KCaBs 211474 EW AEB,211473.3
186573,211473,Uniglomerular mALT VA7m lPN 21764 AA,KCaBs 211474 EW AEB,211473.4
60799,211473,Uniglomerular mALT DM6 adPN 60800 JMR,KCaBs 211474 EW AEB,211473.5
40749,211473,Uniglomerular mALT DA4l adPN 40750 BH,KCaBs 211474 EW AEB,211473.6
56424,212096,Uniglomerular mALT DM2 lPN 56425 BH,KCaBs 212097 IJA,212096.1
23569,212096,Uniglomerular mALT VA4 lPN 23570 AA,KCaBs 212097 IJA,212096.2
57311,212096,Uniglomerular mALT DA1 lPN 57312 LK,KCaBs 212097 IJA,212096.3
30891,212096,Uniglomerular mALT DM1 lPN 30892 BH,KCaBs 212097 IJA,212096.4
30791,212136,Uniglomerular mALT DL2d adPN 30792 BH,KCaBs 10955 GA,212136.1
22594,212136,Uniglomerular mALT DM5 lPN 22595 BH,KCaBs 10955 GA,212136.2
23432,212136,Uniglomerular mALT VA2 adPN 23433 AA,KCaBs 10955 GA,212136.3
28876,212136,Uniglomerular mALT DM3 adPN 28877 JMR,KCaBs 10955 GA,212136.4
23432,236273,Uniglomerular mALT VA2 adPN 23433 AA,KCy 236274 CF,236273.1
23569,236273,Uniglomerular mALT VA4 lPN 23570 AA,KCy 236274 CF,236273.2
16,236273,Uniglomerular mALT VA6 adPN 017 DB,KCy 236274 CF,236273.3
27048,236273,Uniglomerular mALT DP1l adPN 27049 BH,KCy 236274 CF,236273.4
58686,236273,Uniglomerular mALT DP1m adPN 22768 BH ASB,KCy 236274 CF,236273.5
771242,239442,Uniglomerular mALT DC1 adPN 23665 AA,KCaBs 239443 LF IJA,239442.1
1775706,239442,Uniglomerular mALT DL1 adPN 22153 JMR,KCaBs 239443 LF IJA,239442.2
52106,239442,Uniglomerular mALT VA1v adPN 52107 AA,KCaBs 239443 LF IJA,239442.3
23134,239442,Uniglomerular mALT VC3l adPN 23135 BH,KCaBs 239443 LF IJA,239442.4
22744,239442,Uniglomerular mALT VC3m lvPN 22745 JMR,KCaBs 239443 LF IJA,239442.5
771242,239442,Uniglomerular mALT DC1 adPN 23665 AA,KCaBs 239443 LF IJA,239442.6
51080,239442,Uniglomerular mALT VA1v adPN 57251 LK,KCaBs 239443 LF IJA,239442.7
775731,241339,Uniglomerular mALT VM1 lPN 39831 JMR,KCy 16887 SAC,241339.1
42421,241339,Uniglomerular mALT VA1d adPN 42422 JMR,KCy 16887 SAC,241339.2
771242,241339,Uniglomerular mALT DC1 adPN 23665 AA,KCy 16887 SAC,241339.3
24251,241339,Uniglomerular mALT VM7v adPN 24252 LK,KCy 16887 SAC,241339.4
400943,288558,Uniglomerular mALT VC3m lvPN 24596 BH,KCaBc 288559 AEB-CF,288558.1
39682,288558,Uniglomerular mALT DM4 adPN 39683 JMR,KCaBc 288559 AEB-CF,288558.2
27048,288558,Uniglomerular mALT DP1l adPN 27049 BH,KCaBc 288559 AEB-CF,288558.3
16,288558,Uniglomerular mALT VA6 adPN 017 DB,KCaBc 288559 AEB-CF,288558.4
22422,288558,Uniglomerular mALT DL2v adPN 22423 JMR,KCaBc 288559 AEB-CF,288558.5
22976,318639,Uniglomerular mALT VL2p adPN 22977 JMR,KCy 162566 CLM,318639.1
67637,318639,Uniglomerular mALT DL2v adPN 67638 BH,KCy 162566 CLM,318639.2
58686,318639,Uniglomerular mALT DP1m adPN 22768 BH ASB,KCy 162566 CLM,318639.3
42421,318639,Uniglomerular mALT VA1d adPN 42422 JMR,KCy 162566 CLM,318639.4
30434,318639,Uniglomerular mALT VM5v adPN 30435 BH,KCy 162566 CLM,318639.5
27048,318639,Uniglomerular mALT DP1l adPN 27049 BH,KCy 162566 CLM,318639.6
27048,319740,Uniglomerular mALT DP1l adPN 27049 BH,KCy 319741 CLM SAC,319740.1
23512,319740,Uniglomerular mALT VM5v adPN 23513 CF,KCy 319741 CLM SAC,319740.2
41578,319740,Uniglomerular mALT VC3l adPN 41579 AJ,KCy 319741 CLM SAC,319740.3
28876,319740,Uniglomerular mALT DM3 adPN 28877 JMR,KCy 319741 CLM SAC,319740.4
24251,321095,Uniglomerular mALT VM7v adPN 24252 LK,KCy 7795 SAC,321095.1
27048,321095,Uniglomerular mALT DP1l adPN 27049 BH,KCy 7795 SAC,321095.2
58686,321095,Uniglomerular mALT DP1m adPN 22768 BH ASB,KCy 7795 SAC,321095.3
23569,321095,Uniglomerular mALT VA4 lPN 23570 AA,KCy 7795 SAC,321095.4
39254,321095,Uniglomerular mALT VC5 adPN 39255 JMR,KCy 7795 SAC,321095.5
57241,340510,Uniglomerular mALT DC3 adPN 57242 ML,KCy 340511 CF-SAC,340510.1
28876,340510,Uniglomerular mALT DM3 adPN 28877 JMR,KCy 340511 CF-SAC,340510.2
56623,340510,Uniglomerular mALT DL2v adPN 56624 BH,KCy 340511 CF-SAC,340510.3
11544074,340510,Uniglomerular mALT DL1 adPN 27304 JMR,KCy 340511 CF-SAC,340510.4
36390,340510,Uniglomerular mALT VA1d adPN 36391 BH,KCy 340511 CF-SAC,340510.5
57516,340510,Uniglomerular mALT VP2 adPN 57517 LK ECM,KCy 340511 CF-SAC,340510.6
51886,341500,Uniglomerular mALT VM2 adPN 51887 AA,KCy 341501 JH-SAC,341500.1
39254,341500,Uniglomerular mALT VC5 adPN 39255 JMR,KCy 341501 JH-SAC,341500.2
42927,341500,Uniglomerular mALT VC4 adPN 42928 JMR,KCy 341501 JH-SAC,341500.3
22277,356962,Uniglomerular mALT VC3m lvPN 22278 AA,KCa'B'm 356963 NS,356962.1
22594,356962,Uniglomerular mALT DM5 lPN 22595 BH,KCa'B'm 356963 NS,356962.2
57307,356962,Uniglomerular mALT DM6 adPN 57308 ML,KCa'B'm 356963 NS,356962.3
27048,358030,Uniglomerular mALT DP1l adPN 27049 BH,KCy 17179 CF,358030.1
771242,358030,Uniglomerular mALT DC1 adPN 23665 AA,KCy 17179 CF,358030.2
35447,358030,Uniglomerular mALT VM5d adPN 35448 AA,KCy 17179 CF,358030.3
52106,358030,Uniglomerular mALT VA1v adPN 52107 AA,KCy 17179 CF,358030.4
23569,358030,Uniglomerular mALT VA4 lPN 23570 AA,KCy 17179 CF,358030.5
775731,358030,Uniglomerular mALT VM1 lPN 39831 JMR,KCy 17179 CF,358030.6
61773,358030,Uniglomerular mALT DL2v adPN 61774 JMR,KCy 17179 CF,358030.7
53671,358059,Uniglomerular mALT VM5v adPN 53672 AA,KCy 17371 CF,358059.1
32214,358059,Uniglomerular mALT VA7m lPN 32215 BH,KCy 17371 CF,358059.2
21999,358059,Uniglomerular mALT VL2a adPN 22000 JMR,KCy 17371 CF,358059.3
55085,358059,Uniglomerular mALT VC4 adPN 55086 AJ,KCy 17371 CF,358059.4
22132,358059,Uniglomerular mALT VC1 lPN 22133 BH,KCy 17371 CF,358059.5
22422,358059,Uniglomerular mALT DL2v adPN 22423 JMR,KCy 17371 CF,358059.6
165303,374621,Uniglomerular mALT VA3 adPN 34321 JMR,KCy 374622 SAC,374621.1
57361,374621,Uniglomerular mALT VA5 lPN 57362 ML,KCy 374622 SAC,374621.2
32399,374621,Uniglomerular mALT DC3 adPN 32400 AA,KCy 374622 SAC,374621.3
11544074,374621,Uniglomerular mALT DL1 adPN 27304 JMR,KCy 374622 SAC,374621.4
22906,374621,Uniglomerular mALT VA5 lPN 22907 JMR,KCy 374622 SAC,374621.5
65762,374621,Uniglomerular mALT DC2 adPN 65763 AJ,KCy 374622 SAC,374621.6
27884,424175,Uniglomerular lALT V ilPN bilateral 27885 JMR,KCaBc 424176 CF,424175.1
27611,424175,Uniglomerular mALT DM5 lPN 27612 JMR,KCaBc 424176 CF,424175.2
58686,424175,Uniglomerular mALT DP1m adPN 22768 BH ASB,KCaBc 424176 CF,424175.3
58686,424175,Uniglomerular mALT DP1m adPN 22768 BH ASB,KCaBc 424176 CF,424175.4
24726,424175,Uniglomerular mALT VM1 lPN 24727 BH,KCaBc 424176 CF,424175.5
23569,424175,Uniglomerular mALT VA4 lPN 23570 AA,KCaBc 424176 CF,424175.6
23512,424175,Uniglomerular mALT VM5v adPN 23513 CF,KCaBc 424176 CF,424175.7
30434,424185,Uniglomerular mALT VM5v adPN 30435 BH,KCaBc 424186 BG,424185.1
57365,424185,Uniglomerular mALT VA5 lPN 57366 NS,KCaBc 424186 BG,424185.2
30791,424185,Uniglomerular mALT DL2d adPN 30792 BH,KCaBc 424186 BG,424185.3
22744,424185,Uniglomerular mALT VC3m lvPN 22745 JMR,KCaBc 424186 BG,424185.4
39668,424185,Uniglomerular mALT DL5 adPN 39669 JMR,KCaBc 424186 BG,424185.5
11544121,424220,Uniglomerular mALT VM7d adPN 40791 BH,KCaBs 424221 SI,424220.1
40749,424220,Uniglomerular mALT DA4l adPN 40750 BH,KCaBs 424221 SI,424220.2
28876,424220,Uniglomerular mALT DM3 adPN 28877 JMR,KCaBs 424221 SI,424220.3
30434,424220,Uniglomerular mALT VM5v adPN 30435 BH,KCaBs 424221 SI,424220.4
57361,424220,Uniglomerular mALT VA5 lPN 57362 ML,KCaBs 424221 SI,424220.5
62434,424239,Uniglomerular mALT VM5d adPN 62435 AJ,KCaBc 424240 CF,424239.1
23134,424239,Uniglomerular mALT VC3l adPN 23135 BH,KCaBc 424240 CF,424239.2
23134,424239,Uniglomerular mALT VC3l adPN 23135 BH,KCaBc 424240 CF,424239.3
60799,424239,Uniglomerular mALT DM6 adPN 60800 JMR,KCaBc 424240 CF,424239.4
27246,424239,Uniglomerular mALT VM3 adPN 27247 JMR,KCaBc 424240 CF,424239.5
771242,424245,Uniglomerular mALT DC1 adPN 23665 AA,KCaBc 424246 NS,424245.1
27611,424245,Uniglomerular mALT DM5 lPN 27612 JMR,KCaBc 424246 NS,424245.2
39682,424245,Uniglomerular mALT DM4 adPN 39683 JMR,KCaBc 424246 NS,424245.3
30791,424245,Uniglomerular mALT DL2d adPN 30792 BH,KCaBc 424246 NS,424245.4
56424,424245,Uniglomerular mALT DM2 lPN 56425 BH,KCaBc 424246 NS,424245.5
54072,424245,Uniglomerular mALT VM2 adPN 54073 JMR,KCaBc 424246 NS,424245.6
39668,424251,Uniglomerular mALT DL5 adPN 39669 JMR,KCaBs 424252 BAK,424251.1
49865,424251,Uniglomerular mALT VM5d adPN 49866 JMR,KCaBs 424252 BAK,424251.2
57349,424251,Uniglomerular mALT DA3 adPN 57350 HG,KCaBs 424252 BAK,424251.3
30891,424251,Uniglomerular mALT DM1 lPN 30892 BH,KCaBs 424252 BAK,424251.4
58686,424251,Uniglomerular mALT DP1m adPN 22768 BH ASB,KCaBs 424252 BAK,424251.5
68697,424251,Uniglomerular mALT DM6 adPN 68698 BH,KCaBs 424252 BAK,424251.6
28876,424251,Uniglomerular mALT DM3 adPN 28877 JMR,KCaBs 424252 BAK,424251.7
27246,424277,Uniglomerular mALT VM3 adPN 27247 JMR,KCaBc 424278 LK,424277.1
11544074,424277,Uniglomerular mALT DL1 adPN 27304 JMR,KCaBc 424278 LK,424277.2
11544074,424277,Uniglomerular mALT DL1 adPN 27304 JMR,KCaBc 424278 LK,424277.3
32214,424277,Uniglomerular mALT VA7m lPN 32215 BH,KCaBc 424278 LK,424277.4
23569,424277,Uniglomerular mALT VA4 lPN 23570 AA,KCaBc 424278 LK,424277.5
39682,424277,Uniglomerular mALT DM4 adPN 39683 JMR,KCaBc 424278 LK,424277.6
39668,424277,Uniglomerular mALT DL5 adPN 39669 JMR,KCaBc 424278 LK,424277.7
58686,424289,Uniglomerular mALT DP1m adPN 22768 BH ASB,KCaBc 424290 NM,424289.1
192547,424289,Uniglomerular lALT V ilPN bilateral 192548 EAM GSXEJ RJVR,KCaBc 424290 NM,424289.2
55085,424289,Uniglomerular mALT VC4 adPN 55086 AJ,KCaBc 424290 NM,424289.3
58686,424289,Uniglomerular mALT DP1m adPN 22768 BH ASB,KCaBc 424290 NM,424289.4
27246,424289,Uniglomerular mALT VM3 adPN 27247 JMR,KCaBc 424290 NM,424289.5
39682,424301,Uniglomerular mALT DM4 adPN 39683 JMR,KCaBc 424302 BAK,424301.1
56424,424301,Uniglomerular mALT DM2 lPN 56425 BH,KCaBc 424302 BAK,424301.2
39682,424301,Uniglomerular mALT DM4 adPN 39683 JMR,KCaBc 424302 BAK,424301.3
23432,424301,Uniglomerular mALT VA2 adPN 23433 AA,KCaBc 424302 BAK,424301.4
57307,424301,Uniglomerular mALT DM6 adPN 57308 ML,KCaBc 424302 BAK,424301.5
30891,424301,Uniglomerular mALT DM1 lPN 30892 BH,KCaBc 424302 BAK,424301.6
58686,424301,Uniglomerular mALT DP1m adPN 22768 BH ASB,KCaBc 424302 BAK,424301.7
28876,424319,Uniglomerular mALT DM3 adPN 28877 JMR,KCaBc 424320 BG,424319.1
40749,424319,Uniglomerular mALT DA4l adPN 40750 BH,KCaBc 424320 BG,424319.2
56424,424319,Uniglomerular mALT DM2 lPN 56425 BH,KCaBc 424320 BG,424319.3
22132,424319,Uniglomerular mALT VC1 lPN 22133 BH,KCaBc 424320 BG,424319.4
45242,424319,Uniglomerular mALT VC2 lPN 45243 AA,KCaBc 424320 BG,424319.5
11544074,424331,Uniglomerular mALT DL1 adPN 27304 JMR,KCaBs 424332 SAC,424331.1
35447,424331,Uniglomerular mALT VM5d adPN 35448 AA,KCaBs 424332 SAC,424331.2
16,424331,Uniglomerular mALT VA6 adPN 017 DB,KCaBs 424332 SAC,424331.3
57307,424331,Uniglomerular mALT DM6 adPN 57308 ML,KCaBs 424332 SAC,424331.4
53631,424331,Uniglomerular mALT DA2 lPN 53632 AA,KCaBs 424332 SAC,424331.5
58686,424343,Uniglomerular mALT DP1m adPN 22768 BH ASB,KCaBs 424344 BG,424343.1
39668,424343,Uniglomerular mALT DL5 adPN 39669 JMR,KCaBs 424344 BG,424343.2
771242,424343,Uniglomerular mALT DC1 adPN 23665 AA,KCaBs 424344 BG,424343.3
400943,424343,Uniglomerular mALT VC3m lvPN 24596 BH,KCaBs 424344 BG,424343.4
771242,424373,Uniglomerular mALT DC1 adPN 23665 AA,KCaBs 424374 NM,424373.1
40306,424373,Uniglomerular mALT VM7d adPN 40307 CF,KCaBs 424374 NM,424373.2
46493,424373,Uniglomerular mALT DC4 adPN 46494 JMR,KCaBs 424374 NM,424373.3
22976,424379,Uniglomerular mALT VL2p adPN 22977 JMR,KCaBs 424380 LK,424379.1
39668,424379,Uniglomerular mALT DL5 adPN 39669 JMR,KCaBs 424380 LK,424379.2
11524119,424379,Uniglomerular lALT VP1m l2PN 65701 AJ ECM,KCaBs 424380 LK,424379.3
23597,424379,Uniglomerular mALT VM4 adPN 23598 BH,KCaBs 424380 LK,424379.4
51080,424379,Uniglomerular mALT VA1v adPN 57251 LK,KCaBs 424380 LK,424379.5
56424,424397,Uniglomerular mALT DM2 lPN 56425 BH,KCaBs 424398 NS,424397.1
56623,424397,Uniglomerular mALT DL2v adPN 56624 BH,KCaBs 424398 NS,424397.2
22277,424397,Uniglomerular mALT VC3m lvPN 22278 AA,KCaBs 424398 NS,424397.3
23569,424397,Uniglomerular mALT VA4 lPN 23570 AA,KCaBs 424398 NS,424397.4
41308,424397,Uniglomerular mALT VM3 adPN 41309 BH,KCaBs 424398 NS,424397.5
27884,424397,Uniglomerular lALT V ilPN bilateral 27885 JMR,KCaBs 424398 NS,424397.6
58686,424421,Uniglomerular mALT DP1m adPN 22768 BH ASB,KCaBc 424422 IJA,424421.1
39682,424421,Uniglomerular mALT DM4 adPN 39683 JMR,KCaBc 424422 IJA,424421.2
27246,424421,Uniglomerular mALT VM3 adPN 27247 JMR,KCaBc 424422 IJA,424421.3
30891,424421,Uniglomerular mALT DM1 lPN 30892 BH,KCaBc 424422 IJA,424421.4
400943,424433,Uniglomerular mALT VC3m lvPN 24596 BH,KCaBs 424434 NS,424433.1
27246,424433,Uniglomerular mALT VM3 adPN 27247 JMR,KCaBs 424434 NS,424433.2
51886,424433,Uniglomerular mALT VM2 adPN 51887 AA,KCaBs 424434 NS,424433.3
58686,424433,Uniglomerular mALT DP1m adPN 22768 BH ASB,KCaBs 424434 NS,424433.4
30891,424433,Uniglomerular mALT DM1 lPN 30892 BH,KCaBs 424434 NS,424433.5
28876,424433,Uniglomerular mALT DM3 adPN 28877 JMR,KCaBs 424434 NS,424433.6
57353,424445,Uniglomerular mALT DA1 lPN 57354 GA,KCaBs 424446 NM,424445.1
65762,424445,Uniglomerular mALT DC2 adPN 65763 AJ,KCaBs 424446 NM,424445.2
41578,424445,Uniglomerular mALT VC3l adPN 41579 AJ,KCaBs 424446 NM,424445.3
62434,424445,Uniglomerular mALT VM5d adPN 62435 AJ,KCaBs 424446 NM,424445.4
39254,424445,Uniglomerular mALT VC5 adPN 39255 JMR,KCaBs 424446 NM,424445.5
27884,424445,Uniglomerular lALT V ilPN bilateral 27885 JMR,KCaBs 424446 NM,424445.6
23569,424445,Uniglomerular mALT VA4 lPN 23570 AA,KCaBs 424446 NM,424445.7
57307,424451,Uniglomerular mALT DM6 adPN 57308 ML,KCaBc 424452 NS,424451.1
21999,424451,Uniglomerular mALT VL2a adPN 22000 JMR,KCaBc 424452 NS,424451.2
23512,424451,Uniglomerular mALT VM5v adPN 23513 CF,KCaBc 424452 NS,424451.3
67408,424451,Uniglomerular mALT DM2 lPN 67409 BH,KCaBc 424452 NS,424451.4
32214,424451,Uniglomerular mALT VA7m lPN 32215 BH,KCaBc 424452 NS,424451.5
165303,424451,Uniglomerular mALT VA3 adPN 34321 JMR,KCaBc 424452 NS,424451.6
30791,424457,Uniglomerular mALT DL2d adPN 30792 BH,KCaBc 424458 NM,424457.1
