,0,1,2,3,4,anno_ids_0,anno_ids_1,anno_ids_2,anno_ids_3,anno_ids_4,kc_ids
1490,DL2d,DP1l,VM3,VM2,DC1,1419171,2500556,1419178,1419073,1419168,515246
1491,DM1,DM4,VA4,DM3,DM1,1419230,1419070,1283123,1419219,1419230,515246
1492,DM4,VA4,DM3,VM3,DL2v,1419070,1283123,1419219,1419178,1419214,515246
1493,DM6,DM2,VA2,VC3l,VM5d,2500548,1419110,1419211,4587289,1194543,515246
1494,DC1,VM5v,DM2,DM6,DP1m,1419168,1194549,1419110,2500548,2500472,515246
1495,VM1,DM5,VA5,VA7m,VP1,1419153,1419102,2500530,1419121,5304188,9394
1496,VA1d,VM5v,DL1,D,VM7d,1283107,1194549,1419144,1419148,1419114,9394
1497,VA1d,VA1v,VA1v,DA4m,DM4,1283107,2500585,2500585,1419080,1419070,9394
1498,VM3,DM3,V,DM4,VA4,1419178,1419219,1419095,1419070,1283123,9394
1499,DL1,VM4,VP1,VA7m,DP1m,1419144,1419198,5304188,1419121,2500472,9394
1500,VC4,VC3l,VC3l,VA2,VC3l,2500615,4587289,4587289,1419211,4587289,9394
1501,VM3,V,DL2v,DM3,VA4,1419178,1419095,1419214,1419219,1283123,515258
1502,DM3,DM4,DM1,VA4,DM4,1419219,1419070,1419230,1283123,1419070,515258
1503,DC1,VM5v,DM2,DP1m,DM6,1419168,1194549,1419110,2500472,2500548,515258
1504,DL2v,DM3,DM2,VM2,DM5,1419214,1419219,1419110,1419073,1419102,515258
1505,DM2,DM4,V,DM2,DM3,1419110,1419070,1419095,1419110,1419219,515258
1506,DP1m,VA4,VC2,VM2,VM2,2500472,1283123,1419099,1419073,1419073,58561
1507,D,DL4,D,VA7m,DC2,1419148,1419192,1419148,1419121,1283103,58561
1508,DA4l,DC1,DA4l,VA6,VA6,4502221,1419168,4502221,2500515,2500515,58561
1509,DC3,DA1,DC3,DL1,VA1v,1283111,1419201,1283111,1419144,2500585,58561
1510,DA1,DC3,DA1,VA1v,DA1,1419201,1283111,1419201,2500585,1419201,58561
1511,VA7m,VC3m,VL2p,VA3,VA7l,1419121,2500575,1419126,1419182,1419088,7362
1512,VP2,V,V,VA4,DP1m,4672152,1419095,1419095,1283123,2500472,7362
1513,V,DP1m,DP1l,VC5,VC2,1419095,2500472,2500556,5604551,1419099,7362
1514,DA2,DM5,VA5,DA2,VA7m,1419133,1419102,2500530,1419133,1419121,9410
1515,DL1,DL1,DP1l,VA7l,DM5,1419144,1419144,2500556,1419088,1419102,9410
1516,DL1,VL2p,DL1,DP1l,DA1,1419144,1419126,1419144,2500556,1419201,9410
1517,DA1,VC3m,DL1,VC5,DC2,1419201,2500575,1419144,5604551,1283103,9410
1518,VP1,VM4,VM5v,DL5,VA7m,5304188,1419198,1194549,1419118,1419121,9410
1519,DC1,DL5,DC2,DM2,DL1,1419168,1419118,1283103,1419110,1419144,9410
1520,DC1,VC5,VA6,VC1,VP2,1419168,5604551,2500515,1419195,4672152,515266
1521,DP1l,VM3,DC1,V,DL2d,2500556,1419178,1419168,1419095,1419171,515266
1522,DL2v,DL2v,DL2d,DL2d,DM4,1419214,1419214,1419171,1419171,1419070,515266
1523,VA4,DM4,VM3,DM3,DM1,1283123,1419070,1419178,1419219,1419230,515266
1524,VA3,VA7m,DM5,VA5,VA5,1419182,1419121,1419102,2500530,2500530,515266
1525,VM2,DM5,V,VM2,DL2v,1419073,1419102,1419095,1419073,1419214,515266
1526,VL2p,VA4,VC2,VM1,VM1,1419126,1283123,1419099,1419153,1419153,10581191
1527,DL5,VC5,VA7m,VM5d,VM4,1419118,5604551,1419121,1194543,1419198,10581191
1528,VM5v,VM5d,VM7d,VP1,DA1,1194549,1194543,1419114,5304188,1419201,10581191
1529,VC4,VC5,VC4,VC4,VC1,2500615,5604551,2500615,2500615,1419195,10581191
1530,VA3,VC3m,DL4,DA1,VA1v,1419182,2500575,1419192,1419201,2500585,10581191
1531,DL4,VA1v,D,VA3,VC3m,1419192,2500585,1419148,1419182,2500575,10581191
1532,VM5v,VM5d,VC5,VC3l,DL5,1194549,1194543,5604551,4587289,1419118,10581191
1533,DL2v,DL2v,VM3,VM2,VM2,1419214,1419214,1419178,1419073,1419073,515272
1534,VM2,VM2,V,DM5,DL2v,1419073,1419073,1419095,1419102,1419214,515272
1535,DM6,VC3l,VM5d,VA2,VC4,2500548,4587289,1194543,1419211,2500615,515272
1536,DP1m,VA2,DM4,DM2,DM1,2500472,1419211,1419070,1419110,1419230,515272
1537,DM3,DM1,VA4,DM4,DM4,1419219,1419230,1283123,1419070,1419070,515272
1538,DC2,VA6,DL1,VM7v,VM7v,1283103,2500515,1419144,1419157,1419157,515272
1539,DM5,VM3,DM4,VM3,DM2,1419102,1419178,1419070,1419178,1419110,13518
1540,VM3,DM3,VL2p,V,DL2d,1419178,1419219,1419126,1419095,1419171,13518
1541,V,DM1,VA4,VP2,DP1m,1419095,1419230,1283123,4672152,2500472,13518
1542,DL1,D,VA1v,VA1d,VC4,1419144,1419148,2500585,1283107,2500615,13518
1543,DM3,DP1m,DM2,DM4,DP1m,1419219,2500472,1419110,1419070,2500472,13518
1544,DP1l,VA2,VA4,DL2v,VP2,2500556,1419211,1283123,1419214,4672152,13518
1545,VA2,DL2v,DP1l,VA4,DM5,1419211,1419214,2500556,1283123,1419102,8189134
1546,DM6,DA4m,VL2a,VA7m,DL1,2500548,1419080,2500501,1419121,1419144,8189134
1547,DM6,DM2,DM6,DM2,DP1m,2500548,1419110,2500548,1419110,2500472,8189134
1548,VM3,DM4,DM3,DM1,DP1m,1419178,1419070,1419219,1419230,2500472,8189134
1549,VC3l,VC3l,VM7v,DL1,VM5d,4587289,4587289,1419157,1419144,1194543,8189134
1550,DL2d,VM3,DM4,V,DM3,1419171,1419178,1419070,1419095,1419219,9426
1551,VC1,VP1,DP1m,V,V,1419195,5304188,2500472,1419095,1419095,9426
1552,VM3,VM2,VA4,DL2d,VM3,1419178,1419073,1283123,1419171,1419178,9426
1553,VA6,VC1,VL2p,DA1,DP1m,2500515,1419195,1419126,1419201,2500472,9426
1554,VC3l,DL5,VM5v,DL5,DL4,4587289,1419118,1194549,1419118,1419192,52434
1555,VC3l,DL1,VA1v,VC4,VC3m,4587289,1419144,2500585,2500615,2500575,52434
1556,V,V,DM3,VC4,DP1l,1419095,1419095,1419219,2500615,2500556,52434
1557,DM3,VM3,DM4,DP1l,VC5,1419219,1419178,1419070,2500556,5604551,52434
1558,DM3,V,VM3,DL2v,DM1,1419219,1419095,1419178,1419214,1419230,52434
1559,VM2,VA4,DM5,DP1l,DL2v,1419073,1283123,1419102,2500556,1419214,52434
1560,DL2v,VC2,VA3,DL2v,DM5,1419214,1419099,1419182,1419214,1419102,515287
1561,DL2v,DP1l,DL2v,VM3,DL2v,1419214,2500556,1419214,1419178,1419214,515287
1562,VM5v,DC1,DA1,DM6,DP1m,1194549,1419168,1419201,2500548,2500472,515287
1563,VC3l,DM5,DA3,VC4,VA2,4587289,1419102,2500563,2500615,1419211,515287
1564,VA4,DM4,VM3,DM4,DM3,1283123,1419070,1419178,1419070,1419219,515287
1565,DP1l,DM5,VC2,DA3,VM3,2500556,1419102,1419099,2500563,1419178,11482
1566,DC4,VM7d,VC3l,DL5,DL3,1419077,1419114,4587289,1419118,2468810,11482
1567,VM5d,DL1,DL1,DL3,VM5d,1194543,1419144,1419144,2468810,1194543,11482
1568,VM5d,VM5d,DL1,DL1,VM5d,1194543,1194543,1419144,1419144,1194543,11482
1569,DC3,DA1,DC1,VA1v,VA1d,1283111,1419201,1419168,2500585,1283107,11482
1570,DC1,DA4l,DA4l,VA6,VA7l,1419168,4502221,4502221,2500515,1419088,11482
1571,DP1m,DC1,VL2p,DM5,DM2,2500472,1419168,1419126,1419102,1419110,9438
1572,DL1,DL1,VL2p,DP1l,DA1,1419144,1419144,1419126,2500556,1419201,9438
1573,VA2,DM4,VM2,VA4,DL2v,1419211,1419070,1419073,1283123,1419214,9438
1574,DC1,VC5,VP2,VC1,VC1,1419168,5604551,4672152,1419195,1419195,9438
1575,DM1,DP1l,VC2,VL2p,DA4l,1419230,2500556,1419099,1419126,4502221,9438
1576,VM1,DP1l,VA7m,DM5,VA7l,1419153,2500556,1419121,1419102,1419088,9438
1577,DP1l,VM1,VM1,VA7l,DL1,2500556,1419153,1419153,1419088,1419144,9438
1578,DC1,VM5v,DP1m,DM2,DM6,1419168,1194549,2500472,1419110,2500548,515300
1579,VM4,VP1,VL2a,VM4,VC3m,1419198,5304188,2500501,1419198,2500575,515300
1580,DA4m,VM5v,VP1,DA1,DM4,1419080,1194549,5304188,1419201,1419070,515300
1581,DL2d,VA7m,VP1,VM1,VA5,1419171,1419121,5304188,1419153,2500530,515300
1582,DC1,DL4,DL3,VM5d,DL1,1419168,1419192,2468810,1194543,1419144,515300
1583,DC1,VA2,DM2,VC3l,DM3,1419168,1419211,1419110,4587289,1419219,515300
1584,D,D,DL1,VA1d,VM5v,1419148,1419148,1419144,1283107,1194549,25841
1585,VM7v,DL5,DC2,VM7d,VM5v,1419157,1419118,1283103,1419114,1194549,25841
1586,VM5v,DL5,DM6,VM7d,VM7v,1194549,1419118,2500548,1419114,1419157,25841
1587,VA2,DM2,DM2,DP1m,DC1,1419211,1419110,1419110,2500472,1419168,25841
1588,DP1l,VM3,DC1,DL2d,V,2500556,1419178,1419168,1419171,1419095,7410
1589,DL2v,DL2v,VM2,VM3,VM2,1419214,1419214,1419073,1419178,1419073,7410
1590,DL2v,VA4,VM2,DM3,DM1,1419214,1283123,1419073,1419219,1419230,7410
1591,VM7v,DC2,VA6,DL5,VM7d,1419157,1283103,2500515,1419118,1419114,7410
1592,DM4,DM1,VA2,DM3,V,1419070,1419230,1419211,1419219,1419095,7410
1593,DM2,DM2,DM2,VA2,VA6,1419110,1419110,1419110,1419211,2500515,7410
1594,VA3,DA3,VC4,VA7l,DL1,1419182,2500563,2500615,1419088,1419144,9458
1595,VA1v,VA1v,DL4,VA3,VA1d,2500585,2500585,1419192,1419182,1283107,9458
1596,VA7m,VA3,DM5,VA5,VA5,1419121,1419182,1419102,2500530,2500530,9458
1597,VA3,DL1,DM2,DP1m,VM7d,1419182,1419144,1419110,2500472,1419114,9458
1598,DL2v,VC2,VA3,VA3,DM5,1419214,1419099,1419182,1419182,1419102,9458
1599,VC2,VP2,VA3,VM3,DM5,1419099,4672152,1419182,1419178,1419102,7414
1600,DP1m,VA2,DM2,DM2,DM4,2500472,1419211,1419110,1419110,1419070,7414
1601,DC2,VA6,DL1,D,VM7v,1283103,2500515,1419144,1419148,1419157,7414
1602,DP1m,DL2v,V,V,DP1l,2500472,1419214,1419095,1419095,2500556,7418
1603,VA4,VC2,DM1,VL2p,VL2p,1283123,1419099,1419230,1419126,1419126,7418
1604,DM1,DM4,VA4,DM2,DM3,1419230,1419070,1283123,1419110,1419219,7418
1605,VA1v,DC3,VM5d,DA1,DA1,2500585,1283111,1194543,1419201,1419201,7418
1606,V,DC1,DP1m,DM1,V,1419095,1419168,2500472,1419230,1419095,7418
1607,VA6,DC3,DM2,DC3,DC1,2500515,1283111,1419110,1283111,1419168,7418
1608,VC1,VL2p,VA6,DA1,DP1m,1419195,1419126,2500515,1419201,2500472,15614
1609,DP1l,DA4l,VM4,DL2d,VM4,2500556,4502221,1419198,1419171,1419198,15614
1610,VC3m,DL4,VL2a,VA3,D,2500575,1419192,2500501,1419182,1419148,15614
1611,DP1l,VC5,V,VA2,DM3,2500556,5604551,1419095,1419211,1419219,15614
1612,VA6,DC3,VC3m,DC3,VL2a,2500515,1283111,2500575,1283111,2500501,15614
1613,VC3l,DL1,VC3l,DM6,VC4,4587289,1419144,4587289,2500548,2500615,15614
1614,DL1,DL4,VA1v,DL1,DC1,1419144,1419192,2500585,1419144,1419168,9592065
1615,DA1,DA1,DL1,VA1d,DA1,1419201,1419201,1419144,1283107,1419201,9592065
1616,DA1,VA1d,DA1,DA1,DA1,1419201,1283107,1419201,1419201,1419201,9592065
1617,VA2,VC3l,DC1,DL1,VC5,1419211,4587289,1419168,1419144,5604551,9592065
1618,VC2,VM3,VP2,DP1l,VA3,1419099,1419178,4672152,2500556,1419182,9592065
1619,VM2,VM2,VA4,VM3,DM3,1419073,1419073,1283123,1419178,1419219,9592065
1620,VA1v,VC4,DL1,VA1d,DL1,2500585,2500615,1419144,1283107,1419144,515331
1621,VM5v,VA5,VA7m,VC3m,DP1m,1194549,2500530,1419121,2500575,2500472,515331
1622,VM7d,VM7v,DL5,VM7v,DC2,1419114,1419157,1419118,1419157,1283103,515331
1623,VM5v,DM6,DM6,VC3l,DM6,1194549,2500548,2500548,4587289,2500548,515331
1624,DC1,DL2v,VA2,DM2,VA4,1419168,1419214,1419211,1419110,1283123,515331
1625,VC3l,DL3,VC4,DL1,DL1,4587289,2468810,2500615,1419144,1419144,7430
1626,DM4,DM1,VA4,V,DM2,1419070,1419230,1283123,1419095,1419110,7430
1627,VA2,VA4,DM4,VM2,DL2v,1419211,1283123,1419070,1419073,1419214,7430
1628,VC3l,DP1m,DM2,VC4,DL5,4587289,2500472,1419110,2500615,1419118,11534
1629,VC4,VC3l,DA3,V,VM7v,2500615,4587289,2500563,1419095,1419157,11534
1630,DL3,DL4,VC3m,VA1d,VC3l,2468810,1419192,2500575,1283107,4587289,11534
1631,VA3,DA1,DC2,DM3,VM5d,1419182,1419201,1283103,1419219,1194543,11534
1632,VM5d,DL5,DL3,VL2a,DA1,1194543,1419118,2468810,2500501,1419201,11534
1633,VL1,VP2,VL1,DP1l,VC3m,2500599,4672152,2500599,2500556,2500575,11534
1634,DL3,DL4,VC3m,VC3l,DL5,2468810,1419192,2500575,4587289,1419118,11538
1635,VC1,DA1,DC2,VC4,VC1,1419195,1419201,1283103,2500615,1419195,11538
1636,VA6,DA1,VM7v,VL2p,DA1,2500515,1419201,1419157,1419126,1419201,11538
1637,VA3,VA7m,VM3,VM5d,DM3,1419182,1419121,1419178,1194543,1419219,11538
1638,DL1,DL4,DL1,DC1,VA1v,1419144,1419192,1419144,1419168,2500585,11538
1639,V,V,DP1l,DP1m,DC1,1419095,1419095,2500556,2500472,1419168,515347
1640,VC3l,DP1m,VM5d,DM6,DC2,4587289,2500472,1194543,2500548,1283103,515347
1641,DC4,VM7d,DL3,DL5,VC3l,1419077,1419114,2468810,1419118,4587289,515347
1642,DL2d,VA2,VM3,DP1l,DM1,1419171,1419211,1419178,2500556,1419230,515347
1643,DM1,DP1m,DM4,DM1,VA4,1419230,2500472,1419070,1419230,1283123,515347
1644,DC1,DM6,VM5v,DM2,DM5,1419168,2500548,1194549,1419110,1419102,515347
1645,VA4,DM4,VM3,DM4,DM1,1283123,1419070,1419178,1419070,1419230,515347
1646,VA2,VM2,DL2v,VM3,DM4,1419211,1419073,1419214,1419178,1419070,9494
1647,VL2p,DP1m,DL2v,VM1,DL2d,1419126,2500472,1419214,1419153,1419171,9494
1648,VC5,VP1,VA7m,VC3m,DL5,5604551,5304188,1419121,2500575,1419118,9494
1649,VA3,DL1,DM5,DC2,DA3,1419182,1419144,1419102,1283103,2500563,9494
1650,VA5,VM5v,VA7m,VM5v,DL1,2500530,1194549,1419121,1194549,1419144,9494
1651,DC4,VM7d,VC3l,DL3,DL5,1419077,1419114,4587289,2468810,1419118,13590
1652,VC3l,DP1m,VA1d,DL1,DL5,4587289,2500472,1283107,1419144,1419118,13590
1653,VL2a,VC3m,DC3,VA6,DA1,2500501,2500575,1283111,2500515,1419201,13590
1654,DL3,DL4,DC1,DL1,DL1,2468810,1419192,1419168,1419144,1419144,13590
1655,VL2p,V,VC4,DA3,VA3,1419126,1419095,2500615,2500563,1419182,7454
1656,DC1,DA1,DM2,VM5d,VA6,1419168,1419201,1419110,1194543,2500515,7454
1657,VA5,VA3,VA3,DL1,DP1m,2500530,1419182,1419182,1419144,2500472,7454
1658,DL3,DL4,DC1,DL1,DL1,2468810,1419192,1419168,1419144,1419144,7454
1659,VL2a,DL5,VA1v,D,DC2,2500501,1419118,2500585,1419148,1283103,7454
1660,DL2d,VM3,VA2,DP1l,DM1,1419171,1419178,1419211,2500556,1419230,9502
1661,DM3,DM4,VA4,DM1,VA4,1419219,1419070,1283123,1419230,1283123,9502
1662,DL1,VM7v,VM7v,VC3l,DL1,1419144,1419157,1419157,4587289,1419144,9502
1663,DM3,DM2,DL2v,VA2,DM4,1419219,1419110,1419214,1419211,1419070,9502
1664,DM1,VM3,VM3,DM4,VA4,1419230,1419178,1419178,1419070,1283123,9502
1665,VA7m,VC3m,VA3,DM5,VA5,1419121,2500575,1419182,1419102,2500530,9502
1666,VM2,DL2v,VM2,VM3,VA2,1419073,1419214,1419073,1419178,1419211,9502
1667,VA6,DC2,DL1,VM7v,D,2500515,1283103,1419144,1419157,1419148,15646
1668,DC3,DC1,DA1,DA1,DA1,1283111,1419168,1419201,1419201,1419201,15646
1669,VA1v,DC3,DL1,VM7v,VA1v,2500585,1283111,1419144,1419157,2500585,15646
1670,VC5,V,DP1l,VA2,VC2,5604551,1419095,2500556,1419211,1419099,15646
1671,DA1,DA1,VA6,DA1,DA1,1419201,1419201,2500515,1419201,1419201,15646
1672,DC4,DC2,VC3m,VM7d,DA4m,1419077,1283103,2500575,1419114,1419080,515358
1673,VC3l,DL3,VC4,DL1,VA1v,4587289,2468810,2500615,1419144,2500585,515358
1674,VA5,DL1,VA3,VA3,VA5,2500530,1419144,1419182,1419182,2500530,515358
1675,DM6,DM6,VM5v,VM5d,VC3l,2500548,2500548,1194549,1194543,4587289,515358
1676,VM5v,DL5,DM6,VM7d,VM7v,1194549,1419118,2500548,1419114,1419157,515358
1677,DM1,VA4,VM3,V,DP1m,1419230,1283123,1419178,1419095,2500472,11558
1678,VM2,VM2,VM3,VC2,DM3,1419073,1419073,1419178,1419099,1419219,11558
1679,DC1,VC1,VC4,DA1,DC3,1419168,1419195,2500615,1419201,1283111,11558
1680,VC2,VP2,VM3,VA3,DM5,1419099,4672152,1419178,1419182,1419102,11558
1681,VL2p,VA7m,DM1,V,DP1l,1419126,1419121,1419230,1419095,2500556,7466
1682,VC3l,VA2,VC4,VC3l,DM5,4587289,1419211,2500615,4587289,1419102,7466
1683,VA4,DM4,V,DM3,DM1,1283123,1419070,1419095,1419219,1419230,7466
1684,DC3,DM2,VA6,DC1,DM2,1283111,1419110,2500515,1419168,1419110,7466
1685,VC3l,VC4,DM6,VM5d,VC3l,4587289,2500615,2500548,1194543,4587289,7466
1686,DP1m,DM1,VL2p,DM2,VC2,2500472,1419230,1419126,1419110,1419099,7466
1687,DP1l,DL2v,VM3,V,VA4,2500556,1419214,1419178,1419095,1283123,7466
1688,DM5,DP1m,V,VC5,VA3,1419102,2500472,1419095,5604551,1419182,7466
1689,DA4m,VL1,VA7m,DA2,VP3,1419080,2500599,1419121,1419133,3243803,3859754
1690,VL2p,VC4,DA1,DA1,VA3,1419126,2500615,1419201,1419201,1419182,3859754
1691,VA1d,VC3l,DL4,VP1,DL3,1283107,4587289,1419192,5304188,2468810,3859754
1692,VP3,DA2,DP1l,VA7l,VP3,3243803,1419133,2500556,1419088,3243803,3859754
1693,DL1,DL1,VM5d,VC3l,VM5d,1419144,1419144,1194543,4587289,1194543,3859754
1694,VM1,VC2,DA2,DP1l,VM1,1419153,1419099,1419133,2500556,1419153,3859754
1695,VM5d,DL1,VM5d,VC3m,VM5d,1194543,1419144,1194543,2500575,1194543,8252716
1696,DM1,DM4,DM2,DL2d,VA4,1419230,1419070,1419110,1419171,1283123,8252716
1697,DA3,VM5d,DA3,VA7m,DA1,2500563,1194543,2500563,1419121,1419201,8252716
1698,VL2a,VC3l,VC3l,DC3,VA2,2500501,4587289,4587289,1283111,1419211,8252716
1699,VM5v,VC3l,DL1,VA3,DP1m,1194549,4587289,1419144,1419182,2500472,8252716
1700,DL1,DL1,DC2,VA6,VA3,1419144,1419144,1283103,2500515,1419182,15662
1701,VM5d,DL3,VM5d,VM5d,DL1,1194543,2468810,1194543,1194543,1419144,15662
1702,VA6,VL2a,VM5d,VA1d,DA1,2500515,2500501,1194543,1283107,1419201,15662
1703,VA5,DA1,DA2,VC2,DC2,2500530,1419201,1419133,1419099,1283103,15662
1704,VC2,VC5,DP1l,VA2,DP1m,1419099,5604551,2500556,1419211,2500472,15662
1705,VA7m,VC3m,VC5,VA2,DA1,1419121,2500575,5604551,1419211,1419201,15662
1706,DC4,DC2,DL1,VM5v,DM6,1419077,1283103,1419144,1194549,2500548,30008
1707,VL2p,DP1m,DL2v,VA6,DL2d,1419126,2500472,1419214,2500515,1419171,30008
1708,DM5,VM2,V,DL2v,VC3l,1419102,1419073,1419095,1419214,4587289,30008
1709,DM5,VM1,DA3,VA5,VA3,1419102,1419153,2500563,2500530,1419182,11582
1710,VM7v,DC2,DL5,VM7d,DM6,1419157,1283103,1419118,1419114,2500548,11582
1711,VL2p,VC4,VA3,DA1,DA1,1419126,2500615,1419182,1419201,1419201,11582
1712,VA1v,DA1,VA1v,VL2a,DC3,2500585,1419201,2500585,2500501,1283111,11582
1713,DM4,DM2,DP1m,DM5,DM3,1419070,1419110,2500472,1419102,1419219,11582
1714,DM6,VC3l,VM5d,VA2,VM5v,2500548,4587289,1194543,1419211,1194549,515393
1715,DL3,VC3l,VC3l,DL1,VM5v,2468810,4587289,4587289,1419144,1194549,515393
1716,DP1m,DC1,DM2,DM4,VL2p,2500472,1419168,1419110,1419070,1419126,515393
1717,DC1,DM2,VA2,DM3,DL2v,1419168,1419110,1419211,1419219,1419214,515393
1718,DC3,DA1,DC3,DA1,DA1,1283111,1419201,1283111,1419201,1419201,515393
1719,DA4l,VC1,DP1l,VP1,VA7l,4502221,1419195,2500556,5304188,1419088,9558
1720,VL2p,VA7m,V,DP1l,DM1,1419126,1419121,1419095,2500556,1419230,9558
1721,VC1,VC1,DP1m,VP2,DA4l,1419195,1419195,2500472,4672152,4502221,9558
1722,DP1m,DC1,DM2,DM4,VL2p,2500472,1419168,1419110,1419070,1419126,52569
1723,DM1,DM4,VA4,DM3,DC1,1419230,1419070,1283123,1419219,1419168,52569
1724,DM5,VA3,VA7m,DL2v,V,1419102,1419182,1419121,1419214,1419095,52569
1725,DM6,DP1m,VM5v,DM6,DM6,2500548,2500472,1194549,2500548,2500548,52569
1726,VM2,VA4,VM3,DM3,DL2v,1419073,1283123,1419178,1419219,1419214,52569
1727,DL2v,DM3,VA4,VM2,DM2,1419214,1419219,1283123,1419073,1419110,52569
1728,DC1,VC4,DC3,DA1,DA1,1419168,2500615,1283111,1419201,1419201,11622
1729,DC1,DL4,DL3,VM5d,DL1,1419168,1419192,2468810,1194543,1419144,11622
1730,DM1,VA4,VM3,V,DP1m,1419230,1283123,1419178,1419095,2500472,11622
1731,DM4,DM1,DP1m,DM2,DM1,1419070,1419230,2500472,1419110,1419230,11622
1732,VM4,VL2a,VP1,VM4,DP1l,1419198,2500501,5304188,1419198,2500556,9578
1733,VC3m,DC1,VC3l,VC5,VL2a,2500575,1419168,4587289,5604551,2500501,9578
1734,VC1,VP1,DP1m,V,V,1419195,5304188,2500472,1419095,1419095,9578
1735,VM1,DP1l,VM1,DM5,VA7l,1419153,2500556,1419153,1419102,1419088,9578
1736,DC4,DA4m,DC2,VM7d,DM6,1419077,1419080,1283103,1419114,2500548,13682
1737,DC4,DM6,VM5d,DP1m,VM7d,1419077,2500548,1194543,2500472,1419114,13682
1738,VM5v,DM6,DM6,VC3l,DM6,1194549,2500548,2500548,4587289,2500548,13682
1739,DL1,DL1,DC2,VA6,VC3l,1419144,1419144,1283103,2500515,4587289,13682
1740,DM2,DM2,DM3,DM6,DM4,1419110,1419110,1419219,2500548,1419070,15730
1741,DL2d,DL2v,DL2v,VC3m,V,1419171,1419214,1419214,2500575,1419095,15730
1742,VM2,DL2v,VM2,VM3,VA2,1419073,1419214,1419073,1419178,1419211,15730
1743,VA1v,VA6,VC3l,VM5d,DC3,2500585,2500515,4587289,1194543,1283111,15730
1744,VL2p,VA4,V,DP1m,VC3m,1419126,1283123,1419095,2500472,2500575,7542
1745,V,DP1m,VP2,V,VL2p,1419095,2500472,4672152,1419095,1419126,7542
1746,VC4,VC3m,V,DA3,VC3l,2500615,2500575,1419095,2500563,4587289,9590
1747,VA7l,VM1,VL2p,DL2v,DA1,1419088,1419153,1419126,1419214,1419201,9590
1748,VM2,V,DM5,DL2v,VM2,1419073,1419095,1419102,1419214,1419073,9590
1749,VA4,DM4,DM1,DM1,VM3,1283123,1419070,1419230,1419230,1419178,9590
1750,VM3,V,DL2v,DM3,DP1l,1419178,1419095,1419214,1419219,2500556,9590
1751,DA1,VM5d,DA1,DA1,VA1d,1419201,1194543,1419201,1419201,1283107,13686
1752,VC3l,VA3,VP1,DA2,VA7l,4587289,1419182,5304188,1419133,1419088,13686
1753,VM7v,DC2,DL5,DL1,DM6,1419157,1283103,1419118,1419144,2500548,13686
1754,VM5d,VC3l,DM6,DP1m,DC4,1194543,4587289,2500548,2500472,1419077,13686
1755,VA6,VL2a,VM5d,VA1d,DA1,2500515,2500501,1194543,1283107,1419201,13686
1756,VM7v,DC2,DL5,VM7d,DM6,1419157,1283103,1419118,1419114,2500548,200094
1757,DP1m,DM1,VL2p,DM2,VC2,2500472,1419230,1419126,1419110,1419099,200094
1758,DA1,DC3,DA1,VA1d,DA1,1419201,1283111,1419201,1283107,1419201,200094
1759,VA6,DA4l,DM2,DC3,DC3,2500515,4502221,1419110,1283111,1283111,200094
1760,VA1v,VC3l,VA6,VM7v,DC3,2500585,4587289,2500515,1419157,1283111,200094
1761,VA7m,VA3,VA5,DM5,VA5,1419121,1419182,2500530,1419102,2500530,52651
1762,VM5v,VP1,VA5,VM5v,VA1d,1194549,5304188,2500530,1194549,1283107,52651
1763,VM5v,DL5,DM6,VM7d,VM5v,1194549,1419118,2500548,1419114,1194549,52651
1764,DC1,DP1m,DM2,VM5v,DM4,1419168,2500472,1419110,1194549,1419070,52651
1765,DM6,DL5,VM5v,DM6,VM7v,2500548,1419118,1194549,2500548,1419157,52651
1766,DA4m,VP1,VM5v,DA1,DM4,1419080,5304188,1194549,1419201,1419070,9654
1767,VA7m,DA2,DL5,DA2,DA3,1419121,1419133,1419118,1419133,2500563,9654
1768,DA4m,VA1v,DL3,VA3,VA1d,1419080,2500585,2468810,1419182,1283107,9654
1769,VC1,VA7l,DA4l,DP1l,VC5,1419195,1419088,4502221,2500556,5604551,9654
1770,DM4,VA4,V,DM5,DP1m,1419070,1283123,1419095,1419102,2500472,9654
1771,DL2v,DM5,VA2,VM2,VA4,1419214,1419102,1419211,1419073,1283123,9654
1772,DL3,DA4m,VA1v,DA2,VA3,2468810,1419080,2500585,1419133,1419182,9654
1773,VL2a,VC3m,VM4,VM4,VC5,2500501,2500575,1419198,1419198,5604551,15798
1774,VC5,DC1,VC3m,V,VP2,5604551,1419168,2500575,1419095,4672152,15798
1775,D,VC4,DL5,DL4,DM4,1419148,2500615,1419118,1419192,1419070,15798
1776,DC2,DA2,VP1,DA4l,DA2,1283103,1419133,5304188,4502221,1419133,9658
1777,DM5,DA2,VP2,VA7l,DL2d,1419102,1419133,4672152,1419088,1419171,9658
1778,DA4l,VC3m,VC3m,DA2,VC2,4502221,2500575,2500575,1419133,1419099,9658
1779,VL2p,DL1,DL2v,DA1,DP1m,1419126,1419144,1419214,1419201,2500472,9658
1780,VA7l,DP1l,DM5,DL1,DL1,1419088,2500556,1419102,1419144,1419144,9658
1781,VL2p,VC2,VA4,VA7l,DM1,1419126,1419099,1283123,1419088,1419230,206268
1782,VA6,VL2a,VA1d,VM5d,DA1,2500515,2500501,1283107,1194543,1419201,206268
1783,DC1,DA1,DM2,VM5d,VA6,1419168,1419201,1419110,1194543,2500515,206268
